genre,file_number,spectral_centroid,spectral_flux_mean,chroma_features,tonal_centroid,tempo,hnr
blues,38,712.0339628,40607.203,"[0.3048691749572754, 0.2850046157836914, 0.33246538043022156, 0.5265215039253235, 0.40678098797798157, 0.3979027569293976, 0.4090632200241089, 0.4412269592285156, 0.46527454257011414, 0.48271307349205017, 0.7182033658027649, 0.4270989000797272]","[[ 0.00670344  0.00936809  0.0114835  ...  0.01005139  0.00906238
   0.00556402]
 [ 0.00163687  0.00014446 -0.00331426 ... -0.00726535 -0.00682279
  -0.0055685 ]
 [ 0.00848947  0.00991359  0.01395666 ... -0.00429939 -0.00097342
   0.0044388 ]
 [ 0.00794189  0.01171459  0.00873031 ...  0.01696623  0.01967378
   0.01974309]
 [ 0.00196571  0.00196556 -0.00077068 ... -0.00066724 -0.00029475
  -0.00052704]
 [-0.0001352   0.00039811  0.00028981 ... -0.00028467 -0.00019789
  -0.00034152]]",129.1992188,-135.75758
blues,40,1304.237301,48050.594,"[0.6525561213493347, 0.7069747447967529, 0.6110849380493164, 0.6481341123580933, 0.5310028195381165, 0.5516242384910583, 0.5887998938560486, 0.6943569779396057, 0.8181864023208618, 0.6678774356842041, 0.6169532537460327, 0.5952925086021423]","[[-0.00371059 -0.00419593 -0.00538439 ... -0.00245612 -0.00190317
  -0.00231168]
 [-0.00064608  0.00622666  0.01185124 ...  0.00470583  0.00396029
   0.00307421]
 [-0.00822343 -0.00045504  0.01028018 ...  0.00288013 -0.00523042
  -0.00797479]
 [ 0.01049     0.01474778  0.02160531 ...  0.01211714  0.01608706
   0.01132742]
 [ 0.0023527   0.00469676  0.00652365 ...  0.00034143  0.00085556
  -0.00267286]
 [-0.00216215 -0.00042575 -0.00154524 ... -0.00584574 -0.00422461
  -0.00411877]]",114.84375,-121.60753
blues,41,1362.526046,44405.17,"[0.6105077266693115, 0.6347437500953674, 0.6375685930252075, 0.7389223575592041, 0.5396804213523865, 0.5317147970199585, 0.5873984694480896, 0.6175071597099304, 0.6418173909187317, 0.6398276090621948, 0.7313154339790344, 0.5939027070999146]","[[ 0.00396123  0.0065472   0.00678581 ... -0.00236087  0.00058516
   0.00183668]
 [-0.00304568 -0.00543218 -0.00654856 ... -0.00317404 -0.005408
  -0.00612176]
 [ 0.01131272  0.01312646  0.01469603 ...  0.01690954  0.01347828
   0.01326407]
 [ 0.00440142  0.00711906  0.0048217  ...  0.01277522  0.01741415
   0.01509743]
 [ 0.00268473  0.0027613   0.00353675 ...  0.00058291  0.00266144
   0.00337588]
 [-0.00030251 -0.00066025  0.00075093 ...  0.00035943 -0.000811
   0.00116016]]",126.0480183,-118.0073
blues,42,1252.432548,42430.043,"[0.6281909942626953, 0.6842661499977112, 0.5128569602966309, 0.4049636721611023, 0.4625500440597534, 0.5410116910934448, 0.5987969636917114, 0.46612539887428284, 0.48780357837677, 0.5174351334571838, 0.5451288819313049, 0.6291425824165344]","[[-0.00039172 -0.0001081  -0.00697452 ... -0.00075461  0.00013275
   0.00262332]
 [-0.00213523 -0.00449656 -0.00274795 ... -0.00780203 -0.00518741
  -0.00472669]
 [-0.00656485 -0.01531864 -0.01275866 ...  0.00564446  0.00705077
   0.00548363]
 [ 0.02086376  0.01608729  0.01257785 ...  0.01795571  0.01797739
   0.01400241]
 [ 0.00043107  0.00176902  0.00531109 ... -0.00132545 -0.0024815
   0.001202  ]
 [ 0.00195134  0.00066017  0.00075481 ... -0.00251635 -0.00158582
  -0.00052149]]",120.1853198,-133.29518
blues,43,1177.026418,45274.234,"[0.6985538005828857, 0.6116325259208679, 0.5873244404792786, 0.6014502048492432, 0.637761652469635, 0.5999812483787537, 0.6753417253494263, 0.6181156039237976, 0.6752276420593262, 0.6626343727111816, 0.6634727120399475, 0.7668102979660034]","[[ 6.35832455e-03  5.75729934e-03  5.99257183e-03 ... -4.05804957e-03
  -7.63109457e-03 -8.44593471e-03]
 [-4.71182300e-03 -5.19569015e-03 -7.95336753e-03 ...  1.82286215e-03
   1.78772832e-03  4.44750226e-03]
 [ 5.02050668e-03 -6.82853162e-04  5.39109111e-04 ...  2.35772133e-03
   1.79883093e-03  4.40031290e-05]
 [-9.16737318e-03 -1.30561739e-02 -1.14197060e-02 ...  9.21518356e-03
  -4.26933169e-04 -1.06953830e-03]
 [ 3.43963149e-03  3.07644892e-03  3.24919881e-03 ...  6.73503265e-03
   9.48448079e-03  5.44793852e-03]
 [ 3.76589410e-03  3.20492685e-03  2.81478092e-03 ...  8.66512209e-03
   6.88267127e-03  1.69384666e-03]]",129.1992188,-116.38255
blues,46,663.6115562,44054.348,"[0.618489146232605, 0.7036246061325073, 0.6501554846763611, 0.6668200492858887, 0.5807314515113831, 0.5777067542076111, 0.6502910256385803, 0.646597683429718, 0.7148643732070923, 0.6485434174537659, 0.6295264363288879, 0.5619673728942871]","[[ 0.00014916  0.00225118  0.00459596 ... -0.00177125 -0.00020277
   0.00589866]
 [-0.00721425 -0.00854907 -0.00858943 ... -0.00239236 -0.00134647
  -0.00230338]
 [ 0.01180728  0.01237963  0.00511601 ...  0.01786966  0.01372135
   0.01526233]
 [ 0.01326245  0.01488081  0.01334956 ... -0.00248994  0.00393757
  -0.00211255]
 [ 0.00251135  0.00116013  0.00113861 ...  0.00093151  0.00343941
   0.00364049]
 [-0.00158147 -0.00213887 -0.00276442 ... -0.00087758 -0.00020228
  -0.00222966]]",123.046875,-133.56625
blues,47,921.8245003,39351.516,"[0.5833097100257874, 0.7361427545547485, 0.5643900632858276, 0.5575027465820312, 0.6866593956947327, 0.5717352628707886, 0.5783554315567017, 0.5535171031951904, 0.709506094455719, 0.5410832166671753, 0.5082608461380005, 0.5382624268531799]","[[ 0.00405878  0.00624925  0.00593586 ...  0.00953074  0.00447215
   0.00288946]
 [-0.00048477 -0.00130674 -0.00183085 ... -0.00777163 -0.00565838
  -0.00856532]
 [ 0.01167829  0.01356053  0.00824693 ...  0.00915148  0.0145582
   0.00813927]
 [ 0.00155786 -0.00166456 -0.00369953 ... -0.00019262 -0.00160249
   0.00248507]
 [ 0.00153699 -0.00019426 -0.00050924 ... -0.00195488 -0.00278278
  -0.00030932]
 [ 0.00173247  0.00489013  0.00330048 ...  0.00542238  0.00399627
   0.00465012]]",101.3327206,-106.53425
blues,48,1421.572281,43682.695,"[0.5731931924819946, 0.6487954258918762, 0.6574111580848694, 0.6871064305305481, 0.5202664136886597, 0.5202928185462952, 0.5750057697296143, 0.64407879114151, 0.6966565847396851, 0.6450314521789551, 0.732537567615509, 0.5736350417137146]","[[ 0.00385875  0.00290704 -0.00035384 ...  0.00225331  0.00276567
   0.00223206]
 [-0.00413069 -0.00795334 -0.00642299 ... -0.00684267 -0.00531674
  -0.00350752]
 [ 0.01640148  0.01692913  0.02056067 ...  0.00381373  0.01065663
   0.01324806]
 [ 0.00132693  0.0039488   0.00364612 ... -0.00034848  0.00031892
   0.00352229]
 [ 0.00590544  0.00769769  0.00639305 ...  0.00116922  0.0019629
  -0.0005514 ]
 [-0.00070645  0.00039011  0.00070826 ... -0.00010951 -0.0011619
   0.00061078]]",120.1853198,-106.52143
blues,49,600.0145889,37039.992,"[0.505484402179718, 0.5437783598899841, 0.5331478118896484, 0.5310943126678467, 0.4231299161911011, 0.46094179153442383, 0.39299091696739197, 0.38930031657218933, 0.4228484034538269, 0.4651724398136139, 0.6056262850761414, 0.49164819717407227]","[[-0.0024665  -0.00055182 -0.00071001 ... -0.00287048 -0.00332846
   0.00021077]
 [-0.00554899 -0.00747462 -0.00697857 ... -0.00279951 -0.00123507
  -0.00231763]
 [ 0.0015841   0.00514999  0.00680431 ...  0.00019915  0.00339651
   0.00633761]
 [ 0.00682387  0.00118909  0.00088356 ...  0.00331102  0.00167858
   0.00297939]
 [ 0.00306447  0.00222372  0.00104494 ...  0.00216023  0.00230507
   0.00228897]
 [ 0.00013006 -0.00123002 -0.00052228 ... -0.00220347 -0.00221323
   0.00041924]]",123.046875,-114.12401
blues,50,1193.351221,44242.37,"[0.6425020098686218, 0.59073805809021, 0.6549105644226074, 0.6989494562149048, 0.6849393844604492, 0.5996957421302795, 0.6547185182571411, 0.5495637059211731, 0.5902522802352905, 0.6593323945999146, 0.639239490032196, 0.7233312129974365]","[[-4.44763382e-05  1.83449090e-03  1.08920485e-03 ...  2.96983255e-03
   3.57409849e-03  5.29113308e-03]
 [-2.94297401e-03 -4.19514471e-03 -4.00541279e-03 ... -7.14294346e-04
   8.10885543e-04 -2.92320390e-03]
 [-4.08563763e-03  3.02575529e-03  5.75722754e-03 ... -4.40925360e-03
   4.03090566e-03  2.56661326e-03]
 [ 2.87511200e-03  2.69176066e-03  1.11436844e-03 ...  1.40128806e-02
   1.04934350e-02  1.86413005e-02]
 [-8.23912396e-04 -8.11652851e-04  2.41809523e-03 ... -2.84630500e-03
  -6.87141041e-04 -1.27373446e-04]
 [-1.94182247e-03 -3.45639884e-03 -2.80243717e-03 ... -3.23757902e-03
   2.04347074e-04  5.00729308e-04]]",135.9991776,-114.7706
blues,51,1517.041054,44378.082,"[0.5001278519630432, 0.5414717197418213, 0.5898151993751526, 0.6760247945785522, 0.7336276769638062, 0.6432920098304749, 0.6109914183616638, 0.6235111951828003, 0.6333280801773071, 0.5998373031616211, 0.6189649105072021, 0.6080014109611511]","[[ 0.00024625  0.00295444  0.00107121 ...  0.00576434  0.00464786
   0.00581403]
 [-0.00269339 -0.00048149 -0.00115974 ... -0.00598885 -0.0064005
  -0.00487435]
 [ 0.00857671  0.00818488  0.00110466 ...  0.01588771  0.01253243
   0.01405195]
 [ 0.00994911  0.00794205  0.0095692  ...  0.00496506 -0.00510126
  -0.00149102]
 [ 0.00054156  0.00147827  0.00047771 ...  0.00332949  0.00477539
   0.00358416]
 [ 0.0013578   0.00299534  0.00355741 ...  0.0034196   0.0026253
   0.00181904]]",99.38401442,-107.38306
blues,52,1004.819164,37917.734,"[0.5865238904953003, 0.49202483892440796, 0.48231425881385803, 0.397734671831131, 0.518370509147644, 0.5850833654403687, 0.6144708395004272, 0.748465359210968, 0.5590270161628723, 0.46934330463409424, 0.467363566160202, 0.5083048343658447]","[[ 4.35028227e-03  4.84049747e-03  6.29337039e-03 ...  3.79816043e-03
   3.31735744e-03  4.23207322e-03]
 [ 8.91108897e-04  2.02929920e-03  3.99195111e-03 ...  4.14795653e-04
   3.74926569e-03  2.21510510e-03]
 [-3.98874283e-03 -5.35802543e-03 -3.85918468e-03 ...  6.88393414e-03
   2.71132588e-03 -3.17063183e-03]
 [ 1.08884275e-02  1.58309937e-02  1.94955394e-02 ...  5.90767711e-03
   4.76022810e-03  2.44018435e-03]
 [ 2.22302974e-03  3.35345334e-03  2.31878969e-03 ... -4.48828392e-05
  -8.27774152e-04 -5.24243951e-04]
 [ 5.27832657e-04  5.54973260e-04  6.26124442e-04 ... -2.61157751e-03
  -2.37825327e-03 -2.51517445e-03]]",99.38401442,-124.772736
blues,54,1541.030806,46233.484,"[0.6218675374984741, 0.6997646689414978, 0.761921226978302, 0.7073834538459778, 0.7437714338302612, 0.6474331021308899, 0.6545650362968445, 0.656789243221283, 0.663673460483551, 0.7182925343513489, 0.6605913043022156, 0.6240861415863037]","[[-0.00078989 -0.00027751  0.00438641 ... -0.00484766 -0.00270501
  -0.0033181 ]
 [-0.00047972  0.00075024  0.00051532 ...  0.00020049  0.00629698
   0.0050523 ]
 [-0.00038783  0.0035271   0.00075227 ... -0.01591207 -0.00443335
   0.00159327]
 [ 0.01750834  0.02089147  0.01628681 ...  0.00913458  0.01700956
   0.01433986]
 [-0.00105694  0.00033654 -0.00024281 ...  0.00088518 -0.00076501
   0.00094664]
 [ 0.0012577   0.000887    0.00048462 ... -0.00266482 -0.00661181
  -0.00614411]]",120.1853198,-121.3338
blues,55,1678.125903,43658.465,"[0.6369410157203674, 0.6072700619697571, 0.6413711309432983, 0.5424128174781799, 0.7092484831809998, 0.7162654995918274, 0.719848096370697, 0.7152848839759827, 0.5896421670913696, 0.6290402412414551, 0.6417383551597595, 0.6492396593093872]","[[ 3.80710083e-03  1.86267275e-03  3.83491101e-03 ...  2.67193043e-04
   3.00186277e-03 -9.24173793e-04]
 [-5.69670073e-03 -6.11125691e-03 -1.11816731e-02 ... -4.70966164e-03
  -2.94332151e-03 -2.98389655e-03]
 [ 2.33429521e-02  2.33567134e-02  2.01765373e-02 ...  5.48453629e-03
   5.91827929e-03  7.09387660e-03]
 [ 1.84570029e-02  1.75817758e-02  1.93656385e-02 ...  5.15960902e-03
   2.60919332e-05  1.36553496e-03]
 [ 9.11648797e-04 -1.20175480e-03 -2.23632489e-03 ...  2.11816869e-03
   7.43373638e-04  1.66734973e-03]
 [ 2.33882479e-03  4.23778780e-03  4.06754576e-03 ...  1.77774392e-03
   1.59358606e-03  7.70419836e-04]]",132.5120192,-108.394745
blues,56,1022.39016,41211.727,"[0.517379641532898, 0.4964264929294586, 0.6056317090988159, 0.5945140719413757, 0.6941298246383667, 0.5715374946594238, 0.6354817152023315, 0.6132233738899231, 0.5918688178062439, 0.6417704224586487, 0.5854578614234924, 0.639099657535553]","[[-0.00181819  0.00125376  0.00076044 ...  0.00422368 -0.00510141
  -0.00383517]
 [ 0.00329056  0.00597235  0.0058688  ...  0.0011616  -0.00567529
  -0.00674368]
 [-0.000752    0.00233646  0.00353589 ...  0.01569708  0.00951712
   0.00947957]
 [ 0.01234359  0.0092032   0.01303174 ...  0.01045607  0.0018436
   0.00105392]
 [ 0.00317036  0.00194157  0.00284219 ...  0.00196779  0.00611601
   0.005361  ]
 [-0.00116379 -0.0012325  -0.00232993 ... -0.00132306 -0.00154746
  -0.00150292]]",105.46875,-129.38152
blues,57,1350.633627,47664.254,"[0.6128785610198975, 0.6289598345756531, 0.6641758680343628, 0.6841485500335693, 0.7047505974769592, 0.675048828125, 0.7190312743186951, 0.6149325370788574, 0.6262999773025513, 0.6418636441230774, 0.6261524558067322, 0.6731048822402954]","[[-0.00222    -0.0015625  -0.00616235 ...  0.0022877  -0.00288858
  -0.00483276]
 [-0.00022279 -0.00242877  0.00047825 ... -0.00864363 -0.00802404
  -0.00694316]
 [ 0.00694337  0.00530374 -0.00157729 ... -0.00096878 -0.0046896
  -0.00631091]
 [ 0.00716694  0.00944684  0.0106978  ...  0.01154624  0.00489903
   0.00161957]
 [ 0.0043805   0.00215012 -0.00022861 ...  0.00401974  0.00552178
   0.00279484]
 [-0.00466367 -0.00521496 -0.00418937 ... -0.00369551 -0.00320366
  -0.0047439 ]]",123.046875,-119.27937
blues,58,1536.575803,46144.844,"[0.5256405472755432, 0.6379833817481995, 0.6317230463027954, 0.7234979271888733, 0.5578010082244873, 0.5436927676200867, 0.6157196164131165, 0.5545912384986877, 0.5875529646873474, 0.5593292713165283, 0.5453442335128784, 0.5601744651794434]","[[-2.25883921e-04  1.59185589e-03  2.18668792e-03 ... -1.20816789e-03
   1.67299863e-03 -6.09404189e-04]
 [ 6.49640716e-03  1.04165433e-02  9.98348483e-03 ...  1.87635659e-03
   4.39414715e-04 -4.01349393e-04]
 [-9.93460417e-05  9.58554447e-04 -3.63799930e-03 ...  1.03501081e-02
   7.58436322e-03  5.74734062e-03]
 [ 2.36779079e-02  2.48518735e-02  2.20142603e-02 ...  1.76864713e-02
   1.08935386e-02  4.79836762e-03]
 [ 2.78039059e-03  3.14554759e-03  1.84075454e-03 ...  1.91447635e-03
   3.94152758e-03  1.47685576e-03]
 [-3.46382894e-03 -2.87074223e-03 -2.43106857e-04 ... -6.18610531e-04
   1.04731321e-03 -4.08116728e-04]]",105.46875,-96.02489
blues,59,2119.241049,45406.32,"[0.6640375256538391, 0.6271068453788757, 0.6717524528503418, 0.5233246088027954, 0.6382701396942139, 0.690428614616394, 0.6691031455993652, 0.7290125489234924, 0.5782619118690491, 0.6528374552726746, 0.6397771835327148, 0.6098070740699768]","[[ 0.00378554  0.00166972 -0.00183141 ...  0.00960105  0.01137017
   0.0103208 ]
 [ 0.00042245  0.00252349  0.00130979 ...  0.0045442   0.00163812
  -0.00035553]
 [-0.00396281 -0.00347679 -0.00385068 ...  0.00944556  0.0146228
   0.00879057]
 [ 0.01111682  0.01004127  0.009831   ...  0.01351897  0.01101974
   0.0077735 ]
 [-0.00060818  0.00195011  0.00010534 ...  0.00164522 -0.00028453
   0.00012443]
 [-0.00274467 -0.00177888 -0.00191932 ... -0.00038364 -0.00035753
   0.00158831]]",107.6660156,-108.0153
blues,60,1402.793141,44461.28,"[0.5682305097579956, 0.6229378581047058, 0.6695752739906311, 0.651498556137085, 0.7763582468032837, 0.6551181077957153, 0.6733878254890442, 0.6190901398658752, 0.6230034232139587, 0.7345863580703735, 0.6173259615898132, 0.5748257637023926]","[[ 6.12044464e-03  2.74710249e-03  5.61803434e-04 ... -1.00260541e-03
  -6.90494606e-04 -6.42877085e-04]
 [-2.36461087e-03 -1.68055629e-03  2.82517276e-04 ... -8.61724619e-04
  -1.80288231e-03  1.92795712e-03]
 [ 1.31752118e-02  2.02907324e-02  2.26081610e-02 ...  3.11017185e-02
   1.85065269e-02  7.73403794e-03]
 [-8.50746036e-03 -6.46066666e-03 -3.38838249e-03 ...  9.00109112e-03
   1.83753967e-02  1.45233795e-02]
 [ 3.27878303e-05 -1.68329359e-03  1.11787693e-04 ...  3.95186431e-04
   4.31276273e-03  5.61821392e-03]
 [ 3.34808789e-03  9.29236412e-04  1.49782747e-03 ...  5.34413382e-04
  -3.19944695e-04 -1.42825767e-03]]",147.65625,-121.380714
blues,61,2585.452501,44045.293,"[0.605513870716095, 0.5471957325935364, 0.7814883589744568, 0.5415270328521729, 0.7311726808547974, 0.6649670004844666, 0.6123703718185425, 0.6454299092292786, 0.5489633083343506, 0.7216271758079529, 0.6512749791145325, 0.7329778075218201]","[[-0.00317856 -0.00682063  0.00168896 ... -0.00756496 -0.0063343
  -0.00097631]
 [-0.00295597 -0.00538757 -0.00733378 ... -0.01140109 -0.00767267
  -0.00720908]
 [ 0.00155252  0.00204637 -0.00338467 ...  0.00453375  0.00385217
   0.00886913]
 [ 0.01637473  0.01487882  0.01574638 ...  0.01708588  0.01805285
   0.02485783]
 [ 0.00394634  0.00783522  0.00991387 ...  0.00443114  0.00387743
   0.00527467]
 [ 0.0034275   0.00557888  0.00685922 ... -0.00408501 -0.00684209
  -0.00635497]]",132.5120192,-121.21716
blues,62,2040.776054,47528.668,"[0.6622057557106018, 0.48813396692276, 0.50864177942276, 0.5113650560379028, 0.4904051125049591, 0.6853317022323608, 0.5044658780097961, 0.5361227989196777, 0.5300907492637634, 0.4639115035533905, 0.469449520111084, 0.47681182622909546]","[[-0.00453992  0.0004778   0.00439182 ... -0.00221234 -0.00418854
   0.00066351]
 [-0.01001634 -0.01136858 -0.01570256 ... -0.00838758 -0.01815088
  -0.01789435]
 [ 0.01773426  0.02121633  0.01530703 ...  0.01776924  0.00470774
  -0.01822001]
 [-0.00205845 -0.00282198 -0.00297607 ...  0.01468337  0.01577876
   0.00381682]
 [ 0.00657843  0.00665168  0.00551973 ...  0.00612785  0.00699314
   0.01022451]
 [ 0.0005686  -0.0015132  -0.00084365 ...  0.00053985  0.00242815
  -0.00028821]]",112.3471467,-79.78117
blues,63,2486.897126,47461.566,"[0.7162004709243774, 0.5381432771682739, 0.5375902056694031, 0.581475019454956, 0.5568999648094177, 0.6620189547538757, 0.5335125923156738, 0.553117036819458, 0.5529589653015137, 0.5939050912857056, 0.5563435554504395, 0.5758056044578552]","[[-0.00014672 -0.00273167 -0.00611825 ...  0.00203826 -0.00117407
   0.00149645]
 [-0.00353709 -0.00401601 -0.00573812 ... -0.01573516 -0.0145613
  -0.01172897]
 [ 0.00784705  0.00858415  0.00484887 ...  0.01992854  0.02388512
   0.02257357]
 [-0.00635993  0.00022785  0.00379105 ...  0.01110651  0.00607856
   0.00323582]
 [ 0.00362008  0.00263045  0.00150558 ...  0.00322511  0.0018572
   0.0007916 ]
 [-0.00150433 -0.00219148 -0.00137119 ...  0.00093269  0.00156057
   0.00352653]]",135.9991776,-66.84477
blues,64,2256.17573,46245.137,"[0.8120889663696289, 0.554043173789978, 0.5908412933349609, 0.5345420837402344, 0.6080777049064636, 0.803460955619812, 0.5114738345146179, 0.5739390850067139, 0.5054954290390015, 0.6325474977493286, 0.48694702982902527, 0.5692979693412781]","[[ 6.31433554e-03  7.80125102e-03  6.70033660e-03 ...  8.83971487e-03
   2.33971343e-03 -4.37173111e-04]
 [ 8.37402715e-04 -1.53271600e-03 -3.30604514e-03 ...  5.27880173e-03
   5.32919820e-03  5.75821783e-03]
 [ 3.48746777e-03  8.40968639e-03  6.84572011e-03 ...  2.02968717e-04
  -3.88026237e-05  7.50089437e-03]
 [ 1.74277648e-02  2.71673277e-02  2.51354501e-02 ...  2.25994736e-03
   1.32039264e-02  1.39799938e-02]
 [ 1.42637870e-03  3.57217007e-03  2.71974778e-03 ...  4.77757047e-03
   4.71771163e-03  2.48230621e-03]
 [-1.06157586e-02 -1.23759415e-02 -1.25752166e-02 ... -5.87143004e-03
  -7.59528950e-03 -7.53011554e-03]]",156.6051136,-51.07395
blues,65,2561.552897,47546.875,"[0.7323600649833679, 0.5024242997169495, 0.4753500521183014, 0.48298558592796326, 0.5498935580253601, 0.5319430232048035, 0.49316513538360596, 0.6543455719947815, 0.4514974057674408, 0.4743719696998596, 0.5383085608482361, 0.5733106732368469]","[[ 7.68812352e-03  9.91486324e-03  1.07166606e-02 ... -1.41162669e-03
  -1.25600841e-03  2.40341674e-03]
 [ 6.03050259e-03  5.17762291e-03  6.87382857e-03 ... -4.86182967e-03
  -5.37616748e-03 -7.08215233e-03]
 [ 6.49297982e-03  5.51667809e-03  1.82766765e-02 ... -5.35248965e-03
  -1.07135922e-02 -1.26151741e-03]
 [ 6.75587356e-03  1.28453225e-02  1.56566501e-02 ...  6.74927235e-03
   5.99966198e-03 -3.34983319e-03]
 [ 2.53467705e-03  1.63667828e-03  7.48554909e-04 ... -7.75480741e-05
  -1.12119991e-03  5.97465696e-04]
 [ 1.59187429e-03  3.00077908e-03  6.01669401e-03 ...  1.09559856e-03
  -9.44994390e-04  2.45045871e-04]]",107.6660156,-56.459152
blues,66,2016.130641,50284.54,"[0.5868871808052063, 0.555801510810852, 0.6517927646636963, 0.5121320486068726, 0.6074410676956177, 0.5693192481994629, 0.5164369940757751, 0.5537161827087402, 0.5034804344177246, 0.628428041934967, 0.6554403305053711, 0.6997763514518738]","[[ 1.38490767e-03  7.36356355e-04  5.55098805e-04 ...  8.03685963e-03
   1.04248382e-02  7.05967177e-03]
 [ 1.11603329e-04 -3.79969140e-03 -5.55168621e-03 ... -1.04444695e-02
  -1.26521782e-02 -5.67491912e-03]
 [ 8.68728757e-03  5.99586964e-03 -4.43406403e-03 ...  1.96559429e-02
   1.91630721e-02  2.06612200e-02]
 [ 1.18500963e-02  1.00089461e-02  2.38874108e-02 ...  1.11404285e-02
   8.36627930e-03  8.36835057e-03]
 [ 1.31390060e-03  2.29519974e-03  6.42898279e-03 ...  7.27860797e-03
   7.06193019e-03  5.26101595e-03]
 [ 5.28298318e-04  1.69369951e-03 -5.11109829e-05 ... -7.87384808e-03
  -7.57341459e-03 -7.89367035e-03]]",107.6660156,-81.22334
